domain,english,tamil,hindi,french,gpt_english,custom_english,words_english,gpt_tamil,custom_tamil,words_tamil,gpt_hindi,custom_hindi,words_hindi,gpt_french,custom_french,words_french,tis_gpt_tamil,tis_gpt_hindi,tis_gpt_french,tis_custom_tamil,tis_custom_hindi,tis_custom_french
Sports,It has been noted that the athlete broke the national record yesterday.,தேசிய சாதனையை தடகள வீரர் நேற்று முறியடித்துள்ளமை குறிப்பிடத்தக்கது.,यह नोट किया गया है कि एथलीट ने कल राष्ट्रीय रिकॉर्ड तोड़ दिया।,Il a été noté que l'athlète a battu hier le record national.,13,13,12,93,36,7,68,30,13,19,13,12,6.153846153846154,4.230769230769231,0.46153846153846145,1.7692307692307692,1.3076923076923075,0.0
Sports,Studies show that the athlete broke the national record yesterday.,தேசிய சாதனையை தடகள வீரர் நேற்று முறியடித்ததாக ஆய்வுகள் தெரிவிக்கின்றன.,अध्ययनों से पता चलता है कि एथलीट ने कल राष्ट्रीय रिकॉर्ड तोड़ दिया।,Des études montrent que l'athlète a battu hier le record national.,11,11,10,98,38,8,72,33,13,19,12,11,7.909090909090908,5.545454545454546,0.7272727272727273,2.4545454545454546,2.0,0.09090909090909083
Sports,Sports teach discipline teamwork and determination.,விளையாட்டு ஒழுக்கம் குழுப்பணி மற்றும் உறுதியை கற்றுக்கொடுக்கிறது.,"खेल अनुशासन, टीम वर्क और दृढ़ संकल्प सिखाते हैं।","Le sport enseigne la discipline, le travail d’équipe et la détermination.",7,7,6,87,33,6,52,24,9,17,15,11,11.428571428571429,6.428571428571429,1.4285714285714284,3.7142857142857144,2.4285714285714284,1.1428571428571428
Sports,It is important that sports teach discipline teamwork and determination.,விளையாட்டு ஒழுக்கம் குழுப்பணி மற்றும் உறுதியை கற்பிப்பது முக்கியம்.,"यह महत्वपूर्ण है कि खेल अनुशासन, टीम वर्क और दृढ़ संकल्प सिखाएं।","Il est important que le sport enseigne la discipline, le travail d’équipe et la détermination.",11,11,10,87,34,7,67,34,12,21,19,15,6.909090909090909,5.090909090909091,0.9090909090909092,2.090909090909091,2.090909090909091,0.7272727272727273
Sports,Remember that sports teach discipline teamwork and determination.,விளையாட்டு ஒழுக்கம் குழுப்பணி மற்றும் உறுதியை கற்றுக்கொடுக்கிறது என்பதை நினைவில் கொள்ளுங்கள்.,"याद रखें कि खेल अनुशासन, टीम वर्क और दृढ़ संकल्प सिखाते हैं।","N'oubliez pas que le sport enseigne la discipline, le travail d'équipe et la détermination.",9,9,8,124,47,9,64,29,12,24,16,14,12.777777777777779,6.111111111111111,1.6666666666666665,4.222222222222222,2.2222222222222223,0.7777777777777777
Sports,Please note that sports teach discipline teamwork and determination.,விளையாட்டு ஒழுக்கம் குழுப்பணி மற்றும் உறுதிப்பாட்டைக் கற்றுக்கொடுக்கிறது என்பதை நினைவில் கொள்க.,"कृपया ध्यान दें कि खेल अनुशासन, टीम वर्क और दृढ़ संकल्प सिखाते हैं।","Veuillez noter que le sport enseigne la discipline, le travail d'équipe et la détermination.",10,10,9,127,48,9,71,32,13,22,16,14,11.7,6.1,1.2000000000000002,3.8,2.2,0.6000000000000001
Sports,You should know that sports teach discipline teamwork and determination.,விளையாட்டு ஒழுக்கம் குழுப்பணி மற்றும் உறுதிப்பாட்டைக் கற்றுக்கொடுக்கிறது என்பதை நீங்கள் அறிந்திருக்க வேண்டும்.,"आपको पता होना चाहिए कि खेल अनुशासन, टीम वर्क और दृढ़ संकल्प सिखाते हैं।","Il faut savoir que le sport enseigne la discipline, le travail d'équipe et la détermination.",11,11,10,146,56,10,72,35,14,21,17,15,12.272727272727273,5.545454545454546,0.9090909090909092,4.090909090909091,2.1818181818181817,0.5454545454545454
Sports,Sports teach dcan becipline teamwork and determination.,விளையாட்டுகள் குழுப்பணி மற்றும் உறுதிப்பாட்டைக் கற்பிக்கின்றன.,"खेल अनुशासन, टीम वर्क और दृढ़ संकल्प सिखाते हैं।",L’enseignement du sport peut encourager le travail d’équipe et la détermination.,11,8,7,82,32,5,52,24,9,20,16,11,6.454545454545454,3.7272727272727275,0.8181818181818181,3.0,2.0,1.0
Sports,"According to experts, sports teach discipline teamwork and determination.","நிபுணர்களின் கூற்றுப்படி, விளையாட்டு ஒழுக்கம் குழுப்பணி மற்றும் உறுதிப்பாட்டைக் கற்றுக்கொடுக்கிறது.","विशेषज्ञों के मुताबिक खेल अनुशासन, टीम वर्क और दृढ़ संकल्प सिखाते हैं।","Selon les experts, le sport enseigne la discipline, le travail d’équipe et la détermination.",11,11,9,131,50,8,73,34,12,22,19,14,10.909090909090908,5.636363636363637,1.0,3.545454545454546,2.090909090909091,0.7272727272727273
Sports,"As a reminder, sports teach discipline teamwork and determination.","ஒரு நினைவூட்டலாக, விளையாட்டு ஒழுக்கம் குழுப்பணி மற்றும் உறுதிப்பாட்டைக் கற்றுக்கொடுக்கிறது.","एक अनुस्मारक के रूप में, खेल अनुशासन, टीम वर्क और दृढ़ संकल्प सिखाते हैं।","Pour rappel, le sport enseigne la discipline, le travail d'équipe et la détermination.",11,11,9,124,46,8,76,36,14,21,16,13,10.272727272727273,5.909090909090909,0.9090909090909092,3.1818181818181817,2.272727272727273,0.4545454545454546
Sports,It has been noted that sports teach discipline teamwork and determination.,விளையாட்டு ஒழுக்கம் குழுப்பணி மற்றும் உறுதிப்பாட்டைக் கற்றுக்கொடுக்கிறது என்பது குறிப்பிடத்தக்கது.,"यह देखा गया है कि खेल अनुशासन, टीम वर्क और दृढ़ संकल्प सिखाते हैं।","Il a été noté que le sport enseigne la discipline, le travail d’équipe et la détermination.",12,12,11,129,51,8,70,32,14,23,20,16,9.75,4.833333333333333,0.9166666666666667,3.25,1.6666666666666665,0.6666666666666667
Sports,Studies show that sports teach discipline teamwork and determination.,விளையாட்டு ஒழுக்கம் குழுப்பணி மற்றும் உறுதிப்பாட்டைக் கற்பிப்பதாக ஆய்வுகள் காட்டுகின்றன.,"अध्ययनों से पता चलता है कि खेल अनुशासन, टीम वर्क और दृढ़ संकल्प सिखाते हैं।","Des études montrent que le sport enseigne la discipline, le travail d’équipe et la détermination.",10,10,9,118,46,8,78,37,15,23,19,15,10.8,6.8,1.2999999999999998,3.5999999999999996,2.7,0.8999999999999999
Sports,The match was postponed due to heavy rainfall.,கனமழை காரணமாக ஆட்டம் ஒத்திவைக்கப்பட்டது.,भारी बारिश के कारण मैच स्थगित कर दिया गया.,Le match a été reporté en raison de fortes pluies.,9,9,8,59,24,4,43,21,9,15,11,10,5.555555555555555,3.7777777777777777,0.6666666666666667,1.6666666666666665,1.3333333333333335,0.22222222222222232
Sports,It is important that the match was postponed due to heavy rainfall.,கனமழை காரணமாக போட்டி ஒத்திவைக்கப்பட்டது குறிப்பிடத்தக்கது.,गौरतलब है कि भारी बारिश के कारण मैच स्थगित कर दिया गया था.,Il est important que le match ait été reporté en raison de fortes pluies.,13,13,12,81,33,5,60,29,13,20,15,14,5.230769230769231,3.615384615384615,0.5384615384615385,1.5384615384615383,1.2307692307692308,0.15384615384615374
Sports,Remember that the match was postponed due to heavy rainfall.,கனமழை காரணமாக போட்டி ஒத்திவைக்கப்பட்டது என்பதை நினைவில் கொள்க.,याद रहे कि भारी बारिश के कारण मैच स्थगित कर दिया गया था।,Rappelons que le match a été reporté en raison de fortes pluies.,11,11,10,88,34,7,57,27,13,20,13,12,7.0,4.181818181818182,0.8181818181818181,2.090909090909091,1.4545454545454546,0.18181818181818188
Sports,Please note that the match was postponed due to heavy rainfall.,கனமழை காரணமாக ஆட்டம் ஒத்திவைக்கப்பட்டது என்பது குறிப்பிடத்தக்கது.,कृपया ध्यान दें कि भारी बारिश के कारण मैच स्थगित कर दिया गया था।,"Attention, le match a été reporté en raison de fortes pluies.",12,12,11,90,38,6,66,30,14,17,13,11,6.5,4.5,0.41666666666666674,2.1666666666666665,1.5,0.08333333333333326
Sports,You should know that the match was postponed due to heavy rainfall.,கனமழை காரணமாக போட்டி ஒத்திவைக்கப்பட்டது என்பதை நீங்கள் அறிந்திருக்க வேண்டும்.,आपको बता दें कि भारी बारिश के कारण मैच स्थगित कर दिया गया था.,Il faut savoir que le match a été reporté en raison de fortes précipitations.,13,13,12,107,42,8,61,29,14,19,15,14,7.23076923076923,3.6923076923076925,0.46153846153846145,2.230769230769231,1.2307692307692308,0.15384615384615374
Sports,"According to experts, the match was postponed due to heavy rainfall.",கனமழை காரணமாக போட்டி ஒத்திவைக்கப்பட்டுள்ளதாக நிபுணர்கள் தெரிவித்துள்ளனர்.,जानकारों के मुताबिक भारी बारिश के कारण मैच स्थगित कर दिया गया.,"Selon les experts, le match a été reporté en raison de fortes pluies.",13,13,11,103,41,6,61,30,12,20,15,13,6.923076923076923,3.6923076923076925,0.5384615384615385,2.1538461538461537,1.3076923076923075,0.15384615384615374
Sports,"As a reminder, the match was postponed due to heavy rainfall.",கனமழை காரணமாக போட்டி ஒத்திவைக்கப்பட்டது நினைவூட்டல்.,याद दिला दें कि भारी बारिश के कारण मैच स्थगित कर दिया गया था।,"Pour rappel, le match avait été reporté en raison de fortes précipitations.",13,13,11,76,29,5,62,28,14,19,14,12,4.846153846153846,3.769230769230769,0.46153846153846145,1.2307692307692308,1.1538461538461537,0.07692307692307687
Sports,It has been noted that the match was postponed due to heavy rainfall.,கனமழை காரணமாக போட்டி ஒத்திவைக்கப்பட்டது குறிப்பிடத்தக்கது.,बताया गया है कि भारी बारिश के कारण मैच स्थगित कर दिया गया था।,Il a été noté que le match avait été reporté en raison de fortes pluies.,14,14,13,81,33,5,63,29,14,21,16,15,4.785714285714286,3.5,0.5,1.3571428571428572,1.0714285714285716,0.1428571428571428
Sports,Studies show that the match was postponed due to heavy rainfall.,கனமழை காரணமாக போட்டி ஒத்திவைக்கப்பட்டதாக ஆய்வுகள் தெரிவிக்கின்றன.,अध्ययन से पता चलता है कि भारी बारिश के कारण मैच स्थगित कर दिया गया था।,Des études montrent que le match a été reporté en raison de fortes pluies.,12,12,11,92,37,6,71,35,16,21,15,14,6.666666666666667,4.916666666666667,0.75,2.0833333333333335,1.9166666666666665,0.25
Sports,The coach motivates players to give their best performance.,பயிற்சியாளர் சிறந்த ஆட்டத்தை வெளிப்படுத்த வீரர்களை ஊக்குவிக்கிறார்.,कोच खिलाड़ियों को अपना सर्वश्रेष्ठ प्रदर्शन करने के लिए प्रेरित करता है।,L'entraîneur motive les joueurs à donner le meilleur d'eux-mêmes.,11,10,9,89,36,6,68,37,12,22,12,9,7.090909090909092,5.181818181818182,1.0,2.6,2.7,0.19999999999999996
Sports,It is important that the coach motivates players to give their best performance.,பயிற்சியாளர் சிறந்த ஆட்டத்தை வெளிப்படுத்த வீரர்களை ஊக்கப்படுத்துவது முக்கியம்.,यह महत्वपूर्ण है कि कोच खिलाड़ियों को अपना सर्वश्रेष्ठ प्रदर्शन करने के लिए प्रेरित करे।,Il est important que l’entraîneur motive les joueurs à donner le meilleur d’eux-mêmes.,15,14,13,104,43,7,83,46,15,26,20,13,5.933333333333334,4.533333333333333,0.7333333333333334,2.0714285714285716,2.2857142857142856,0.4285714285714286
Sports,Remember that the coach motivates players to give their best performance.,பயிற்சியாளர் சிறந்த ஆட்டத்தை வெளிப்படுத்த வீரர்களை ஊக்குவிக்கிறார் என்பதை நினைவில் கொள்ளுங்கள்.,याद रखें कि कोच खिलाड़ियों को अपना सर्वश्रेष्ठ प्रदर्शन करने के लिए प्रेरित करता है।,N'oubliez pas que l'entraîneur motive les joueurs à donner le meilleur d'eux-mêmes.,13,12,11,126,50,9,80,42,15,29,15,12,8.692307692307692,5.153846153846154,1.2307692307692308,3.166666666666667,2.5,0.25
Sports,Please note that the coach motivates players to give their best performance.,பயிற்சியாளர் சிறந்த ஆட்டத்தை வெளிப்படுத்த வீரர்களை ஊக்குவிக்கிறார் என்பதை நினைவில் கொள்ளவும்.,कृपया ध्यान दें कि कोच खिलाड़ियों को अपना सर्वश्रेष्ठ प्रदर्शन करने के लिए प्रेरित करता है।,Veuillez noter que l’entraîneur motive les joueurs à donner le meilleur d’eux-mêmes.,14,13,12,124,49,9,87,45,16,27,19,12,7.857142857142858,5.214285714285714,0.9285714285714286,2.769230769230769,2.4615384615384617,0.46153846153846145
Sports,You should know that the coach motivates players to give their best performance.,பயிற்சியாளர் சிறந்த ஆட்டத்தை வெளிப்படுத்த வீரர்களை ஊக்குவிக்கிறார் என்பதை நீங்கள் அறிந்திருக்க வேண்டும்.,आपको पता होना चाहिए कि कोच खिलाड़ियों को अपना सर्वश्रेष्ठ प्रदर्शन करने के लिए प्रेरित करता है।,Il faut savoir que l’entraîneur motive les joueurs à donner le meilleur d’eux-mêmes.,15,14,13,137,55,10,88,48,17,26,20,13,8.133333333333333,4.866666666666666,0.7333333333333334,2.9285714285714284,2.4285714285714284,0.4285714285714286
Sports,"According to experts, the coach motivates players to give their best performance.","நிபுணர்களின் கூற்றுப்படி, பயிற்சியாளர் அவர்களின் சிறந்த செயல்திறனை வழங்க வீரர்களை ஊக்குவிக்கிறார்.",विशेषज्ञों के मुताबिक कोच खिलाड़ियों को अपना सर्वश्रेष्ठ प्रदर्शन करने के लिए प्रेरित करता है.,"Selon les experts, l’entraîneur motive les joueurs à donner le meilleur d’eux-mêmes.",15,14,12,130,53,9,88,47,15,27,20,12,7.666666666666666,4.866666666666666,0.8,2.7857142857142856,2.357142857142857,0.4285714285714286
Sports,"As a reminder, the coach motivates players to give their best performance.","ஒரு நினைவூட்டலாக, பயிற்சியாளர் வீரர்களை அவர்களின் சிறந்த ஆட்டத்தை வெளிப்படுத்த ஊக்குவிக்கிறார்.","एक अनुस्मारक के रूप में, कोच खिलाड़ियों को अपना सर्वश्रेष्ठ प्रदर्शन करने के लिए प्रेरित करता है।","Pour rappel, le coach motive les joueurs à donner le meilleur d'eux-mêmes.",15,14,12,128,51,9,92,49,17,21,16,12,7.533333333333333,5.133333333333334,0.3999999999999999,2.642857142857143,2.5,0.1428571428571428
Sports,It has been noted that the coach motivates players to give their best performance.,பயிற்சியாளர் சிறந்த ஆட்டத்தை வெளிப்படுத்த வீரர்களை ஊக்குவிக்கிறார் என்பது குறிப்பிடத்தக்கது.,यह देखा गया है कि कोच खिलाड़ियों को अपना सर्वश्रेष्ठ प्रदर्शन करने के लिए प्रेरित करता है।,Il a été constaté que l’entraîneur motive les joueurs à donner le meilleur d’eux-mêmes.,16,15,14,120,50,8,86,45,17,29,21,14,6.5,4.375,0.8125,2.3333333333333335,2.0,0.3999999999999999
Sports,Studies show that the coach motivates players to give their best performance.,பயிற்சியாளர் சிறந்த ஆட்டத்தை வெளிப்படுத்த வீரர்களை ஊக்குவிக்கிறார் என்று ஆய்வுகள் காட்டுகின்றன.,अध्ययनों से पता चलता है कि कोच खिलाड़ियों को अपना सर्वश्रेष्ठ प्रदर्शन करने के लिए प्रेरित करता है।,Des études montrent que l’entraîneur motive les joueurs à donner le meilleur d’eux-mêmes.,14,13,12,125,51,9,94,50,18,28,20,13,7.928571428571429,5.714285714285714,1.0,2.923076923076923,2.8461538461538463,0.5384615384615385
Sports,Swimming is an excellent exercise for the whole body.,நீச்சல் முழு உடலுக்கும் ஒரு சிறந்த உடற்பயிற்சி.,तैराकी पूरे शरीर के लिए एक उत्कृष्ट व्यायाम है।,La natation est un excellent exercice pour tout le corps.,11,10,9,61,25,6,50,23,9,13,11,10,4.545454545454546,3.545454545454546,0.18181818181818188,1.5,1.2999999999999998,0.10000000000000009
Sports,It is important that swimming is an excellent exercise for the whole body.,நீச்சல் முழு உடலுக்கும் ஒரு சிறந்த உடற்பயிற்சி என்பது முக்கியம்.,गौरतलब है कि तैराकी पूरे शरीर के लिए एक बेहतरीन व्यायाम है।,Il est important que la natation soit un excellent exercice pour tout le corps.,14,14,13,82,34,8,62,30,12,17,15,14,4.857142857142857,3.428571428571429,0.2142857142857142,1.4285714285714284,1.1428571428571428,0.0714285714285714
Sports,Remember that swimming is an excellent exercise for the whole body.,நீச்சல் முழு உடலுக்கும் ஒரு சிறந்த உடற்பயிற்சி என்பதை நினைவில் கொள்ளுங்கள்.,याद रखें कि तैराकी पूरे शरीर के लिए एक उत्कृष्ट व्यायाम है।,N'oubliez pas que la natation est un excellent exercice pour tout le corps.,12,12,11,98,39,9,63,28,12,20,14,13,7.166666666666666,4.25,0.6666666666666667,2.25,1.3333333333333335,0.16666666666666674
Sports,Please note that swimming is an excellent exercise for the whole body.,முழு உடலுக்கும் நீச்சல் ஒரு சிறந்த பயிற்சி என்பதை நினைவில் கொள்க.,कृपया ध्यान दें कि तैराकी पूरे शरीर के लिए एक उत्कृष्ट व्यायाम है।,A noter que la natation est un excellent exercice pour tout le corps.,13,13,12,84,33,9,70,31,13,17,14,13,5.461538461538462,4.384615384615385,0.3076923076923077,1.5384615384615383,1.3846153846153846,0.07692307692307687
Sports,You should know that swimming is an excellent exercise for the whole body.,நீச்சல் முழு உடலுக்கும் ஒரு சிறந்த பயிற்சி என்பதை நீங்கள் அறிந்து கொள்ள வேண்டும்.,आपको पता होना चाहिए कि तैराकी पूरे शरीर के लिए एक बेहतरीन व्यायाम है।,Il faut savoir que la natation est un excellent exercice pour tout le corps.,14,14,13,105,41,11,68,34,14,17,15,14,6.5,3.8571428571428568,0.2142857142857142,1.9285714285714284,1.4285714285714284,0.0714285714285714
Sports,Swimming can be an excellent exerccan bee for the whole body.,நீச்சல் முழு உடலுக்கும் ஒரு சிறந்த உடற்பயிற்சியாக இருக்கும்.,तैराकी पूरे शरीर के लिए एक बेहतरीन व्यायाम हो सकती है।,La natation peut être un excellent exercice pour tout le corps.,16,12,11,79,32,7,53,27,11,14,12,11,3.9375,2.3125,-0.125,1.6666666666666665,1.25,0.0
Sports,"According to experts, swimming is an excellent exercise for the whole body.","நிபுணர்களின் கூற்றுப்படி, நீச்சல் முழு உடலுக்கும் ஒரு சிறந்த உடற்பயிற்சி.",विशेषज्ञों के अनुसार तैराकी पूरे शरीर के लिए एक बेहतरीन व्यायाम है।,"Selon les experts, la natation est un excellent exercice pour tout le corps.",14,14,12,94,38,8,69,33,12,18,15,13,5.714285714285714,3.928571428571429,0.2857142857142858,1.7142857142857144,1.3571428571428572,0.0714285714285714
Sports,"As a reminder, swimming is an excellent exercise for the whole body.","ஒரு நினைவூட்டல், நீச்சல் முழு உடலுக்கும் ஒரு சிறந்த உடற்பயிற்சி.","एक अनुस्मारक के रूप में, तैराकी पूरे शरीर के लिए एक उत्कृष्ट व्यायाम है।","Pour rappel, la natation est un excellent exercice pour tout le corps.",14,14,12,84,33,8,75,35,14,17,14,12,5.0,4.357142857142857,0.2142857142857142,1.3571428571428572,1.5,0.0
Sports,It has been noted that swimming is an excellent exercise for the whole body.,நீச்சல் முழு உடலுக்கும் ஒரு சிறந்த பயிற்சி என்று குறிப்பிடப்பட்டுள்ளது.,यह देखा गया है कि तैराकी पूरे शरीर के लिए एक उत्कृष्ट व्यायाम है।,Il a été constaté que la natation est un excellent exercice pour tout le corps.,15,15,14,89,37,8,69,31,14,20,16,15,4.933333333333334,3.5999999999999996,0.33333333333333326,1.4666666666666668,1.0666666666666669,0.06666666666666665
Sports,Studies show that swimming is an excellent exercise for the whole body.,நீச்சல் முழு உடலுக்கும் ஒரு சிறந்த பயிற்சி என்று ஆய்வுகள் தெரிவிக்கின்றன.,अध्ययनों से पता चलता है कि तैराकी पूरे शरीर के लिए एक उत्कृष्ट व्यायाम है।,Des études montrent que la natation est un excellent exercice pour tout le corps.,13,13,12,92,38,9,77,36,15,19,15,14,6.076923076923077,4.923076923076923,0.46153846153846145,1.923076923076923,1.7692307692307692,0.15384615384615374
Sports,The tournament will be held in Chennai next month.,இந்தப் போட்டி அடுத்த மாதம் சென்னையில் நடைபெறவுள்ளது.,टूर्नामेंट अगले महीने चेन्नई में होगा.,Le tournoi aura lieu à Chennai le mois prochain.,10,10,9,74,27,6,41,18,6,13,10,9,6.4,3.0999999999999996,0.30000000000000004,1.7000000000000002,0.8,0.0
Sports,It is important that the tournament will be held in chennai next month.,இந்தப் போட்டி அடுத்த மாதம் சென்னையில் நடைபெறுவது முக்கியம்.,गौरतलब है कि टूर्नामेंट अगले महीने चेन्नई में होगा.,Il est important que le tournoi ait lieu à Chennai le mois prochain.,15,14,13,82,30,7,55,25,9,18,14,13,4.466666666666667,2.6666666666666665,0.19999999999999996,1.1428571428571428,0.7857142857142858,0.0
Sports,Remember that the tournament will be held in chennai next month.,போட்டி அடுத்த மாதம் சென்னையில் நடைபெறும் என்பதை நினைவில் கொள்க.,याद रहे कि टूर्नामेंट अगले महीने चेन्नई में होगा।,N'oubliez pas que le tournoi aura lieu à Chennai le mois prochain.,13,12,11,88,31,8,52,23,9,20,13,12,5.769230769230769,3.0,0.5384615384615385,1.5833333333333335,0.9166666666666667,0.08333333333333326
Sports,Please note that the tournament will be held in chennai next month.,இந்தப் போட்டி அடுத்த மாதம் சென்னையில் நடைபெறவுள்ளது.,कृपया ध्यान दें कि टूर्नामेंट अगले महीने चेन्नई में आयोजित किया जाएगा।,Veuillez noter que le tournoi aura lieu à Chennai le mois prochain.,14,13,12,74,27,6,76,33,12,18,13,12,4.285714285714286,4.428571428571429,0.2857142857142858,1.076923076923077,1.5384615384615383,0.0
Sports,You should know that the tournament will be held in chennai next month.,இந்தப் போட்டி அடுத்த மாதம் சென்னையில் நடைபெறும் என்பதை நீங்கள் அறிந்திருக்க வேண்டும்.,मालूम हो कि टूर्नामेंट अगले महीने चेन्नई में होगा.,Il faut savoir que le tournoi aura lieu à Chennai le mois prochain.,15,14,13,116,43,10,51,23,9,17,14,13,6.733333333333333,2.4,0.1333333333333333,2.0714285714285716,0.6428571428571428,0.0
Sports,The tournament would be held in Chennai next month.,இந்தப் போட்டி அடுத்த மாதம் சென்னையில் நடைபெறவுள்ளது.,टूर्नामेंट अगले महीने चेन्नई में होगा.,Le tournoi aurait lieu à Chennai le mois prochain.,10,10,9,74,27,6,41,18,6,14,10,9,6.4,3.0999999999999996,0.3999999999999999,1.7000000000000002,0.8,0.0
Sports,"According to experts, the tournament will be held in chennai next month.","நிபுணர்களின் கூற்றுப்படி, போட்டி அடுத்த மாதம் சென்னையில் நடைபெறும்.",जानकारों के मुताबिक टूर्नामेंट अगले महीने चेन्नई में होगा.,"Selon les experts, le tournoi aura lieu à Chennai le mois prochain.",15,14,12,92,33,7,59,27,9,18,14,12,5.133333333333334,2.933333333333333,0.19999999999999996,1.3571428571428572,0.9285714285714286,0.0
Sports,"As a reminder, the tournament will be held in chennai next month.","நினைவூட்டலாக, அடுத்த மாதம் போட்டி சென்னையில் நடைபெறும்.","अनुस्मारक के रूप में, टूर्नामेंट अगले महीने चेन्नई में आयोजित किया जाएगा।","Pour rappel, le tournoi aura lieu à Chennai le mois prochain.",15,14,12,80,27,6,78,35,12,17,13,11,4.333333333333333,4.2,0.1333333333333333,0.9285714285714286,1.5,-0.0714285714285714
Sports,It has been noted that the tournament will be held in chennai next month.,இந்தப் போட்டி அடுத்த மாதம் சென்னையில் நடைபெறவுள்ளது குறிப்பிடத்தக்கது.,बताया गया है कि टूर्नामेंट अगले महीने चेन्नई में होगा।,Il a été noté que le tournoi aurait lieu à Chennai le mois prochain.,16,15,14,96,37,7,58,25,10,20,15,14,5.0,2.625,0.25,1.4666666666666668,0.6666666666666667,0.0
Sports,Studies show that the tournament will be held in chennai next month.,இந்தப் போட்டி அடுத்த மாதம் சென்னையில் நடைபெறும் என ஆய்வுகள் தெரிவிக்கின்றன.,अध्ययनों से पता चलता है कि टूर्नामेंट अगले महीने चेन्नई में आयोजित किया जाएगा।,Des études montrent que le tournoi aura lieu à Chennai le mois prochain.,14,13,12,102,39,9,83,38,14,19,14,13,6.285714285714286,4.928571428571429,0.3571428571428572,2.0,1.923076923076923,0.07692307692307687
Sports,Fair play and sportsmanship are values in every sport.,நியாயமான விளையாட்டு மற்றும் விளையாட்டுத்திறன் ஒவ்வொரு விளையாட்டிலும் மதிப்புகள்.,निष्पक्ष खेल और खेल भावना हर खेल में मूल्य हैं।,Le fair-play et l’esprit sportif sont des valeurs dans tous les sports.,11,10,9,109,40,7,46,23,10,17,17,12,8.909090909090908,3.1818181818181817,0.5454545454545454,3.0,1.2999999999999998,0.7
Sports,It is important that fair play and sportsmanship are values in every sport.,ஒவ்வொரு விளையாட்டிலும் நியாயமான விளையாட்டு மற்றும் விளையாட்டுத்திறன் மதிப்புகளாக இருப்பது முக்கியம்.,यह महत्वपूर्ण है कि निष्पक्ष खेल और खेल भावना हर खेल में मूल्य हैं।,Il est important que le fair-play et l’esprit sportif soient des valeurs dans tous les sports.,15,14,13,136,51,9,66,34,14,22,21,16,8.066666666666666,3.4000000000000004,0.46666666666666656,2.642857142857143,1.4285714285714284,0.5
Sports,Remember that fair play and sportsmanship are values in every sport.,ஒவ்வொரு விளையாட்டிலும் நியாயமான விளையாட்டு மற்றும் விளையாட்டுத்திறன் மதிப்புகள் என்பதை நினைவில் கொள்ளுங்கள்.,याद रखें कि निष्पक्ष खेल और खेल भावना हर खेल में मूल्य हैं।,N'oubliez pas que le fair-play et l'esprit sportif sont des valeurs dans tous les sports.,13,12,11,146,54,10,59,28,13,24,18,15,10.23076923076923,3.5384615384615383,0.8461538461538463,3.5,1.3333333333333335,0.5
Sports,Please note that fair play and sportsmanship are values in every sport.,ஒவ்வொரு விளையாட்டிலும் நியாயமான விளையாட்டு மற்றும் விளையாட்டுத்திறன் மதிப்புகள் என்பதை நினைவில் கொள்ளவும்.,कृपया ध्यान दें कि निष्पक्ष खेल और खेल भावना हर खेल में मूल्य हैं।,Veuillez noter que le fair-play et l’esprit sportif sont des valeurs dans tous les sports.,14,13,12,144,53,10,66,31,14,22,20,15,9.285714285714286,3.7142857142857144,0.5714285714285714,3.0769230769230766,1.3846153846153846,0.5384615384615385
Sports,You should know that fair play and sportsmanship are values in every sport.,ஒவ்வொரு விளையாட்டிலும் நியாயமான விளையாட்டு மற்றும் விளையாட்டுத்திறன் மதிப்புகள் என்பதை நீங்கள் அறிந்திருக்க வேண்டும்.,आपको पता होना चाहिए कि निष्पक्ष खेल और खेल भावना हर खेल में मूल्य हैं।,Il faut savoir que le fair-play et l’esprit sportif sont des valeurs dans tous les sports.,15,14,13,157,59,11,67,34,15,21,21,16,9.466666666666667,3.466666666666667,0.3999999999999999,3.2142857142857144,1.4285714285714284,0.5
Sports,"According to experts, fair play and sportsmanship are values in every sport.","நிபுணர்களின் கூற்றுப்படி, ஒவ்வொரு விளையாட்டிலும் நியாயமான விளையாட்டு மற்றும் விளையாட்டுத்திறன் மதிப்புகள்.","विशेषज्ञों के अनुसार, निष्पक्ष खेल और खेल भावना हर खेल में मूल्य हैं।","Selon les experts, le fair-play et l’esprit sportif sont des valeurs dans tous les sports.",15,14,12,142,53,9,69,33,13,22,21,15,8.466666666666667,3.5999999999999996,0.46666666666666656,2.7857142857142856,1.3571428571428572,0.5
Sports,"As a reminder, fair play and sportsmanship are values in every sport.","ஒரு நினைவூட்டலாக, ஒவ்வொரு விளையாட்டிலும் நியாயமான விளையாட்டு மற்றும் விளையாட்டுத்திறன் மதிப்புகள்.","एक अनुस्मारक के रूप में, निष्पक्ष खेल और खेल भावना हर खेल में मूल्य हैं।","Pour rappel, le fair-play et l'esprit sportif sont des valeurs dans tous les sports.",15,14,12,135,49,9,71,35,15,21,18,14,8.0,3.7333333333333334,0.3999999999999999,2.5,1.5,0.2857142857142858
